"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Назначение кожи";"Characteristics:Тип сырья";"Characteristics:Вид кожи";"Characteristics:Минимальный заказ";Characteristics:Цвет;Characteristics:Особенности;Characteristics:Сорт;"Characteristics:Размер шкур";"Characteristics:Толщина (мм)";"Characteristics:Страна производства";"Characteristics:Вид покрытия";"Characteristics:Тип молнии";"Characteristics:Вид соединения";"Characteristics:Цвет тесьмы";"Characteristics:Цвет металла";Characteristics:Длина;"Characteristics:Происхождение сырья";Characteristics:Диаметр;Weight;Length;Width;Height;Unit;Portion;Url
547483116392;;;;;"Vegetale Black - Оттенок черного";;;;0.53;;;"Единица измерения:;Оттенок цвета:Оттенок черного #000000";;zRYjsthNR4yF1DtM9jiO;559967388212;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/559967388212-vegetale-black?editionuid=547483116392
388127392912;;;;"Одежная;Одежная / Гладкая";"Vegetale Grey";;;https://static.tildacdn.com/stor6465-6239-4539-b531-663538353761/32242491.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;uNa4BNPDuZtZxs1Sa6Nc;;Одежная;Овчина;;;Серый;;1;"9-10 фут";0.5-0.6;;"Натуральное крошение";;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/388127392912-vegetale-grey
111602371952;;;;;"Vegetale Grey - Оттенок серого";;;;5.00;;;"Единица измерения:;Оттенок цвета:Оттенок серого #9e9898";;j1KEIT3EvoY0idYgOiCE;388127392912;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/388127392912-vegetale-grey?editionuid=111602371952
581803226892;;;;;"Vegetale Grey - Оттенок серого";;;;0.53;;;"Единица измерения:;Оттенок цвета:Оттенок серого #9e9898";;p4fYMi54717a4XF9l9jN;388127392912;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/388127392912-vegetale-grey?editionuid=581803226892
860198164822;;;;"Дубленочный;Новинки;Дубленка/Izlanda";"Дубленочный материал Izlanda Dark Grey Suet";;"Тип сырья: Овчина Izlanda";https://static.tildacdn.com/stor3163-3466-4236-b262-623034363638/46705803.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;b6Ylm4acNNKl3fB7pj2N;;Одежная;Овчина;Дубленка;;Серый;;;"6-7 фут2";;;Замша;;;;;;Испания;;0;0;0;0;;0;https://ozelifkoja.ru/dublyonka/tproduct/860198164822-dublenochnii-material-izlanda-dark-grey
393783292802;;;;;"Дубленочный материал Izlanda Dark Grey Suet - дм2 - Оттенок серого";;;;1.40;;;"Единица измерения:дм2;Оттенок цвета:Оттенок серого #9e9898";;s2jmmDolA1IkF5vjRN3d;860198164822;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/860198164822-dublenochnii-material-izlanda-dark-grey?editionuid=393783292802
142811729902;;;;;"Дубленочный материал Izlanda Dark Grey Suet - фут2 - Оттенок серого";;;;13.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок серого #9e9898";;mcUEHNnVb8KlGEemXZUK;860198164822;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/860198164822-dublenochnii-material-izlanda-dark-grey?editionuid=142811729902
697460187262;;;;"Дубленочный;Новинки;Дубленка/Izlanda";"Дубленочный материал Izlanda Visky Suet";;"Тип сырья: Овчина Izlanda";https://static.tildacdn.com/stor6231-6639-4237-a631-336637666339/93792416.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;trlhvncy1PoN4CuZSnOy;;Одежная;Овчина;Дубленка;;Коричневый;;;"6-7 фут2";;;Замша;;;;;;Испания;;0;0;0;0;;0;https://ozelifkoja.ru/dublyonka/tproduct/697460187262-dublenochnii-material-izlanda-visky-suet
755284468222;;;;;"Дубленочный материал Izlanda Visky Suet - дм2 - Оттенок коричневого";;;;1.40;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;6GmsOFdygfvxzmiu87Ni;697460187262;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/697460187262-dublenochnii-material-izlanda-visky-suet?editionuid=755284468222
441312658172;;;;;"Дубленочный материал Izlanda Visky Suet - фут2 - Оттенок коричневого";;;;13.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;yIFi9AxOkhm88fBfXgET;697460187262;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/697460187262-dublenochnii-material-izlanda-visky-suet?editionuid=441312658172
900299087782;;;;"Дубленочный;Новинки;Дубленка/Izlanda";"Дубленочный материал Izlanda Brown Suet";;"Тип сырья: Овчина Izlanda";https://static.tildacdn.com/stor3830-3864-4861-a566-373030626339/88099585.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;XrJzzbKR3rIb7AOrVkjs;;Одежная;Овчина;Дубленка;;Коричневый;;;"6-7 фут2";;;Замша;;;;;;Испания;;0;0;0;0;;0;https://ozelifkoja.ru/dublyonka/tproduct/900299087782-dublenochnii-material-izlanda-brown-suet
195196103402;;;;;"Дубленочный материал Izlanda Brown Suet - дм2 - Оттенок коричневого";;;;1.40;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;a6kzXgIZZZ90VTZHsx5n;900299087782;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/900299087782-dublenochnii-material-izlanda-brown-suet?editionuid=195196103402
937350169252;;;;;"Дубленочный материал Izlanda Brown Suet - фут2 - Оттенок коричневого";;;;13.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;NF14X6rEczbTTPKutXjr;900299087782;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/900299087782-dublenochnii-material-izlanda-brown-suet?editionuid=937350169252
642431830292;;;;"Дубленочный;Новинки;Дубленка/Izlanda";"Дубленочный материал Izlanda Pudra Suet";;"Тип сырья: Овчина Izlanda";https://static.tildacdn.com/stor6662-3064-4434-a430-393339366334/43248972.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;sCxMauzJSic3kl7XgSrf;;Одежная;Овчина;Дубленка;;Бежевый;;;"6-7 фут2";;;Замша;;;;;;Испания;;0;0;0;0;;0;https://ozelifkoja.ru/dublyonka/tproduct/642431830292-dublenochnii-material-izlanda-pudra-suet
667750382332;;;;;"Дубленочный материал Izlanda Pudra Suet - дм2 - Оттенок бежевого";;;;1.40;;;"Единица измерения:дм2;Оттенок цвета:Оттенок бежевого #d4b088";;JYvtNR6SIjFD0HjXpzVB;642431830292;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/642431830292-dublenochnii-material-izlanda-pudra-suet?editionuid=667750382332
356431660432;;;;;"Дубленочный материал Izlanda Pudra Suet - фут2 - Оттенок бежевого";;;;13.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок бежевого #d4b088";;HBEYXMbpgTYOu5HZfcBA;642431830292;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/642431830292-dublenochnii-material-izlanda-pudra-suet?editionuid=356431660432
173210508782;;;;"Дубленочный;Новинки;Дубленка/Izlanda";"Дубленочный материал Izlanda Dark Brown Suet";;"Тип сырья: Овчина Izlanda";https://static.tildacdn.com/stor3562-3135-4338-b136-373639393531/64517297.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;vdhvo1zHSPSM6L6Mzbs6;;Одежная;Овчина;Дубленка;;Коричневый;;;"6-7 фут2";;;Замша;;;;;;Испания;;0;0;0;0;;0;https://ozelifkoja.ru/dublyonka/tproduct/173210508782-dublenochnii-material-izlanda-dark-brown
782087925842;;;;;"Дубленочный материал Izlanda Dark Brown Suet - дм2 - Оттенок коричневого";;;;1.40;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;TSnUMeZgespvTfxE3EVl;173210508782;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/173210508782-dublenochnii-material-izlanda-dark-brown?editionuid=782087925842
146049695302;;;;;"Дубленочный материал Izlanda Dark Brown Suet - фут2 - Оттенок коричневого";;;;13.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;37rON9KKmOJ1ROESFCeZ;173210508782;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/173210508782-dublenochnii-material-izlanda-dark-brown?editionuid=146049695302
471557002592;;;;"Дубленочный;Новинки;Дубленка/Izlanda";"Дубленочный материал Izlanda Grey Suet";;"Тип сырья: Овчина Izlanda";https://static.tildacdn.com/stor6363-3163-4464-b038-626635383632/42249372.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;mP1nC2dXbNNnNCrT0U4b;;Одежная;Овчина;Дубленка;;Серый;;;"6-7 фут2";;;Замша;;;;;;Испания;;0;0;0;0;;0;https://ozelifkoja.ru/dublyonka/tproduct/471557002592-dublenochnii-material-izlanda-grey-suet
758262770792;;;;;"Дубленочный материал Izlanda Grey Suet - дм2 - Оттенок серого";;;;1.40;;;"Единица измерения:дм2;Оттенок цвета:Оттенок серого #9e9898";;rspfCBCH0mkHzbrAPcgb;471557002592;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/471557002592-dublenochnii-material-izlanda-grey-suet?editionuid=758262770792
390774537412;;;;;"Дубленочный материал Izlanda Grey Suet - фут2 - Оттенок серого";;;;13.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок серого #9e9898";;I9m40L6LSRHoR1SNhxzf;471557002592;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/471557002592-dublenochnii-material-izlanda-grey-suet?editionuid=390774537412
965273689092;;;;"Дубленочный;Дубленка / Тиградо;Распродажа";"Дубленочный материал Тиградо ""Green""";;;https://static.tildacdn.com/stor6132-3934-4164-b837-643135393639/81906592.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;bIGlIJ9JuKxT5Ygfvbp8;;Одежная;Овчина;Дубленка;;Зеленый;;;"3-4 фут2";;;Замша;;;;;;Италия;;0;0;0;0;FOT;1;https://ozelifkoja.ru/dublyonka/tproduct/965273689092-dublenochnii-material-tigrado-green
928834952622;;;;;"Дубленочный материал Тиградо ""Green"" - фут2 - Оттенок зеленого";;;;9.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок зеленого #028a34";;9TexC8zBp7yLYHAVDbs5;965273689092;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/965273689092-dublenochnii-material-tigrado-green?editionuid=928834952622
756327118652;;;;;"Дубленочный материал Тиградо ""Green"" - дм2 - Оттенок зеленого";;;;0.91;;;"Единица измерения:дм2;Оттенок цвета:Оттенок зеленого #028a34";;OoRpcbHxzJCLcmZ7shME;965273689092;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/965273689092-dublenochnii-material-tigrado-green?editionuid=756327118652
381197281232;;;;"Дубленочный;Дубленка / Тоскана";"Дубленочный материал Тоскана ""Black""";;;https://static.tildacdn.com/stor6161-3166-4237-a131-396131613837/74300846.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;68zdNHG4lVlBmLtfnpoG;;Одежная;Овчина;Дубленка;;Черный;;;"4-5 фут2";;;;;;;;;Греция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/dublyonka/tproduct/381197281232-dublenochnii-material-toskana-black
408214763472;;;;;"Дубленочный материал Тоскана ""Black"" - фут2 - Оттенок черного";;;;15.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок черного #000000";;oL4J5tMXeZaHz89g8GOH;381197281232;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/381197281232-dublenochnii-material-toskana-black?editionuid=408214763472
848166190812;;;;;"Дубленочный материал Тоскана ""Black"" - дм2 - Оттенок черного";;;;1.61;;;"Единица измерения:дм2;Оттенок цвета:Оттенок черного #000000";;2umUCnltfKcTFUIt3UKL;381197281232;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/381197281232-dublenochnii-material-toskana-black?editionuid=848166190812
407243141202;;;;"Дубленочный;Дубленка / Тоскана";"Дубленочный материал Тоскана ""Khaki""";;;https://static.tildacdn.com/stor3134-3535-4264-b565-373333633463/69098576.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;bg788mDfilOzXxBiFZnp;;Одежная;Овчина;Дубленка;;Зеленый;;;"4-5 фут2";;;;;;;;;Греция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/dublyonka/tproduct/407243141202-dublenochnii-material-toskana-khaki
653111737882;;;;;"Дубленочный материал Тоскана ""Khaki"" - фут2 - Оттенок зеленого";;;;15.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок зеленого #028a34";;NkOeEmDHYAiOV6D7izs8;407243141202;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/407243141202-dublenochnii-material-toskana-khaki?editionuid=653111737882
449965090752;;;;;"Дубленочный материал Тоскана ""Khaki"" - дм2 - Оттенок зеленого";;;;1.61;;;"Единица измерения:дм2;Оттенок цвета:Оттенок зеленого #028a34";;A4bYCeYIGJ3xKeUzpgMZ;407243141202;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/407243141202-dublenochnii-material-toskana-khaki?editionuid=449965090752
538989828242;;;;"Дубленочный;Дубленка / Тоскана";"Дубленочный материал Тоскана ""Brown""";;;https://static.tildacdn.com/stor3937-3566-4838-b261-336436663066/68945339.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;OdO8c8jkzg06YO1CJ2eP;;Одежная;Овчина;Дубленка;;Черный;;;"4-5 фут2";;;;;;;;;Греция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/dublyonka/tproduct/538989828242-dublenochnii-material-toskana-brown
738943886152;;;;;"Дубленочный материал Тоскана ""Brown"" - фут2 - Оттенок коричневого";;;;15.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;3B70b6HzXHr2K3N6MtOb;538989828242;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/dublyonka/tproduct/538989828242-dublenochnii-material-toskana-brown?editionuid=738943886152
